,id,title,context,question,answers,prompt,generated_answer,hallucination,source_id,context_hash,split
540,5a6391c268151a001a92238e,Victoria_(Australia),"Major events also play a big part in tourism in Victoria, particularly cultural tourism and sports tourism. Most of these events are centred on Melbourne, but others occur in regional cities, such as the V8 Supercars and Australian Motorcycle Grand Prix at Phillip Island, the Grand Annual Steeplechase at Warrnambool and the Australian International Airshow at Geelong and numerous local festivals such as the popular Port Fairy Folk Festival, Queenscliff Music Festival, Bells Beach SurfClassic and the Bright Autumn Festival.",Where is the best Italian in Victoria?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","Unable to answer based on given context. The context provides information about major events and cultural tourism in Victoria, but does not mention any specific location or restaurant for Italian cuisine. Therefore, I cannot provide an answer to this question.",0.0,5a6391c268151a001a92238,6231938784333383655,test
541,5a83acb4e60761001a2eb863,Ctenophora,"Since all modern ctenophores except the beroids have cydippid-like larvae, it has widely been assumed that their last common ancestor also resembled cydippids, having an egg-shaped body and a pair of retractable tentacles. Richard Harbison's purely morphological analysis in 1985 concluded that the cydippids are not monophyletic, in other words do not contain all and only the descendants of a single common ancestor that was itself a cydippid. Instead he found that various cydippid families were more similar to members of other ctenophore orders than to other cydippids. He also suggested that the last common ancestor of modern ctenophores was either cydippid-like or beroid-like. A molecular phylogeny analysis in 2001, using 26 species, including 4 recently discovered ones, confirmed that the cydippids are not monophyletic and concluded that the last common ancestor of modern ctenophores was cydippid-like. It also found that the genetic differences between these species were very small – so small that the relationships between the Lobata, Cestida and Thalassocalycida remained uncertain. This suggests that the last common ancestor of modern ctenophores was relatively recent, and perhaps was lucky enough to survive the Cretaceous–Paleogene extinction event 65.5 million years ago while other lineages perished. When the analysis was broadened to include representatives of other phyla, it concluded that cnidarians are probably more closely related to bilaterians than either group is to ctenophores but that this diagnosis is uncertain.",How many species of Cestida were found in 1985?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","According to the context, Richard Harbison's purely morphological analysis in 1985 found that the cydippid families were more similar to members of other ctenophore orders than to other cydippids, so the number of species of Cestida found in 1985 is not mentioned in the context. Therefore, the answer is: Unable to answer based on given context.",0.0,5a83acb4e60761001a2eb86,8182027396030571308,train
542,5a7b409721c2de001afe9e17,"Fresno,_California","To avoid interference with existing VHF television stations in the San Francisco Bay Area and those planned for Chico, Sacramento, Salinas, and Stockton, the Federal Communications Commission decided that Fresno would only have UHF television stations. The very first Fresno television station to begin broadcasting was KMJ-TV, which debuted on June 1, 1953. KMJ is now known as NBC affiliate KSEE. Other Fresno stations include ABC O&O KFSN, CBS affiliate KGPE, CW affiliate KFRE, FOX affiliate KMPH, MNTV affiliate KAIL, PBS affiliate KVPT, Telemundo O&O KNSO, Univision O&O KFTV, and MundoFox and Azteca affiliate KGMC-DT.",What was the first Sacramento station called?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The context does not provide information about the first Sacramento station.,0.0,5a7b409721c2de001afe9e1,-976763749316726698,train
543,5ad3bf63604f3c001a3fef5d,Steam_engine,"In 1781 James Watt patented a steam engine that produced continuous rotary motion. Watt's ten-horsepower engines enabled a wide range of manufacturing machinery to be powered. The engines could be sited anywhere that water and coal or wood fuel could be obtained. By 1883, engines that could provide 10,000 hp had become feasible. The stationary steam engine was a key component of the Industrial Revolution, allowing factories to locate where water power was unavailable. The atmospheric engines of Newcomen and Watt were large compared to the amount of power they produced, but high pressure steam engines were light enough to be applied to vehicles such as traction engines and the railway locomotives.",How many horsepower was Newcomen's engine?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The information about Newcomen's engine horsepower is not provided in the given context.,0.0,5ad3bf63604f3c001a3fef5,3359420281167837335,train
544,5ad4c6775b96ef001a10a010,Immune_system,"In humans, this response is activated by complement binding to antibodies that have attached to these microbes or the binding of complement proteins to carbohydrates on the surfaces of microbes. This recognition signal triggers a rapid killing response. The speed of the response is a result of signal amplification that occurs following sequential proteolytic activation of complement molecules, which are also proteases. After complement proteins initially bind to the microbe, they activate their protease activity, which in turn activates other complement proteases, and so on. This produces a catalytic cascade that amplifies the initial signal by controlled positive feedback. The cascade results in the production of peptides that attract immune cells, increase vascular permeability, and opsonize (coat) the surface of a pathogen, marking it for destruction. This deposition of complement can also kill cells directly by disrupting their plasma membrane.",What is this kind of response activated by plants?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","Unable to answer based on given context. The passage only describes the complement response in humans, and does not provide any information about plant immune systems or responses.",0.0,5ad4c6775b96ef001a10a01,-763238380105899248,train
545,5ad3a8fe604f3c001a3feb07,French_and_Indian_War,"In 1749 the British government gave land to the Ohio Company of Virginia for the purpose of developing trade and settlements in the Ohio Country. The grant required that it settle 100 families in the territory, and construct a fort for their protection. But, as the territory was also claimed by Pennsylvania, both colonies began pushing for action to improve their respective claims. In 1750 Christopher Gist, acting on behalf of both Virginia and the company, explored the Ohio territory and opened negotiations with the Indian tribes at Logstown. He completed the 1752 Treaty of Logstown in which the local Indians, through their ""Half-King"" Tanacharison and an Iroquois representative, agreed to terms that included permission to build a ""strong house"" at the mouth of the Monongahela River (the site of present-day Pittsburgh, Pennsylvania). By the late 17th century, the Iroquois had pushed many tribes out of the Ohio Valley, and kept it as hunting ground by right of conquest.",Who explored Ohio territory in 1570?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","Christopher Gist explored the Ohio territory in 1750, not in 1570. Therefore, the answer to the question is: ""Unable to answer based on given context.""",0.0,5ad3a8fe604f3c001a3feb0,2594424475987064496,test
546,5a2c16e3bfd06b001a5ae9e8,Sky_(United_Kingdom),"BSkyB initially charged additional subscription fees for using a Sky+ PVR with their service; waiving the charge for subscribers whose package included two or more premium channels. This changed as from 1 July 2007, and now customers that have Sky+ and subscribe to any BSkyB subscription package get Sky+ included at no extra charge. Customers that do not subscribe to BSkyB's channels can still pay a monthly fee to enable Sky+ functions. In January 2010 BSkyB discontinued the Sky+ Box, limited the standard Sky Box to Multiroom upgrade only and started to issue the Sky+HD Box as standard, thus giving all new subscribers the functions of Sky+. In February 2011 BSkyB discontinued the non-HD variant of its Multiroom box, offering a smaller version of the SkyHD box without Sky+ functionality. In September 2007, Sky launched a new TV advertising campaign targeting Sky+ at women. As of 31 March 2008, Sky had 3,393,000 Sky+ users.",When did Sky launch a TV advertising campaign target towards men?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The information provided in the context does not mention any TV advertising campaign targeting men.,0.0,5a2c16e3bfd06b001a5ae9e,5215255519293860218,train
547,5a1c6968b4fb5d0018714619,"Jacksonville,_Florida","The area of the modern city of Jacksonville has been inhabited for thousands of years. On Black Hammock Island in the national Timucuan Ecological and Historic Preserve, a University of North Florida team discovered some of the oldest remnants of pottery in the United States, dating to 2500 BC. In the 16th century, the beginning of the historical era, the region was inhabited by the Mocama, a coastal subgroup of the Timucua people. At the time of contact with Europeans, all Mocama villages in present-day Jacksonville were part of the powerful chiefdom known as the Saturiwa, centered around the mouth of the St. Johns River. One early map shows a village called Ossachite at the site of what is now downtown Jacksonville; this may be the earliest recorded name for that area.",What I lent to the team of northern University students discover pottery?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","The answer to the question is: ""Unable to answer based on given context."" The context does not provide information on what you lent to the team of northern University students discover pottery.",0.0,5a1c6968b4fb5d001871461,-6639258655037121810,train
548,5ad40582604f3c001a3ffe19,Yuan_dynasty,"Emperor Gegeen Khan, Ayurbarwada's son and successor, ruled for only two years, from 1321 to 1323. He continued his father's policies to reform the government based on the Confucian principles, with the help of his newly appointed grand chancellor Baiju. During his reign, the Da Yuan Tong Zhi (Chinese: 大元通制, ""the comprehensive institutions of the Great Yuan""), a huge collection of codes and regulations of the Yuan dynasty begun by his father, was formally promulgated. Gegeen was assassinated in a coup involving five princes from a rival faction, perhaps steppe elite opposed to Confucian reforms. They placed Yesün Temür (or Taidingdi) on the throne, and, after an unsuccessful attempt to calm the princes, he also succumbed to regicide.",Who was Ayurbarwada's daughter?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","According to the given context, Ayurbarwada's daughter is not mentioned. Therefore, I cannot answer this question based on the provided information. The context only provides information about Ayurbarwada's son and successor, Emperor Gegeen Khan, and his policies and reign, but does not mention his daughter. Therefore, the answer to the question is: Unable to answer based on given context.",0.0,5ad40582604f3c001a3ffe1,4571370396058620047,train
549,5acfac7177cf76001a6857fc,University_of_Chicago,"Current faculty include the anthropologist Marshall Sahlins, historian Dipesh Chakrabarty, paleontologists Neil Shubin and Paul Sereno, evolutionary biologist Jerry Coyne, Nobel prize winning physicist Yoichiro Nambu, Nobel prize winning physicist James Cronin, Nobel Prize winning economists Eugene Fama, James Heckman, Lars Peter Hansen, Roger Myerson and Robert Lucas, Jr., Freakonomics author and noted economist Steven Levitt, current governor of India's central bank Raghuram Rajan, the 74th United States Secretary of the Treasury and former Goldman Sachs Chairman and CEO Hank Paulson, former Chairman of President Barack Obama's Council of Economic Advisors Austan Goolsbee, Shakespeare scholar David Bevington, and renowned political scientists John Mearsheimer and Robert Pape.",Who is the 75th United States Secretary of the Treasury?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The list of current faculty members does not include the 75th United States Secretary of the Treasury.,0.0,5acfac7177cf76001a6857f,-6823469750342695081,test
550,5acfa93777cf76001a685780,University_of_Chicago,"Other prominent alumni include anthropologists David Graeber and Donald Johanson, who is best known for discovering the fossil of a female hominid australopithecine known as ""Lucy"" in the Afar Triangle region, psychologist John B. Watson, American psychologist who established the psychological school of behaviorism, communication theorist Harold Innis, chess grandmaster Samuel Reshevsky, and conservative international relations scholar and White House Coordinator of Security Planning for the National Security Council Samuel P. Huntington.",Who are best known for uncovering the fossil of John B Watson?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The context does not provide information on who uncovered the fossil of John B. Watson.,0.0,5acfa93777cf76001a68578,-3872678251773623645,train
551,5ad03a1a77cf76001a686e6e,Imperialism,"The First British Empire was based on mercantilism, and involved colonies and holdings primarily in North America, the Caribbean, and India. Its growth was reversed by the loss of the American colonies in 1776. Britain made compensating gains in India, Australia, and in constructing an informal economic empire through control of trade and finance in Latin America after the independence of Spanish and Portuguese colonies about 1820. By the 1840s, Britain had adopted a highly successful policy of free trade that gave it dominance in the trade of much of the world. After losing its first Empire to the Americans, Britain then turned its attention towards Asia, Africa, and the Pacific. Following the defeat of Napoleonic France in 1815, Britain enjoyed a century of almost unchallenged dominance and expanded its imperial holdings around the globe. Increasing degrees of internal autonomy were granted to its white settler colonies in the 20th century.",When did the Spanish and Portuguese colonies lose their independance.,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The context does not provide information on when the Spanish and Portuguese colonies lost their independence.,0.0,5ad03a1a77cf76001a686e6,-4737915246310617198,test
552,5ad56fe65b96ef001a10aec4,Computational_complexity_theory,"Before the actual research explicitly devoted to the complexity of algorithmic problems started off, numerous foundations were laid out by various researchers. Most influential among these was the definition of Turing machines by Alan Turing in 1936, which turned out to be a very robust and flexible simplification of a computer.",Who was the least influential researcher working on the complexity posed by algorithmic problems?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","Unable to answer based on given context. The context only provides information about the work of Alan Turing and other researchers in laying the foundations for the study of the complexity of algorithmic problems, but does not provide any information about other researchers who may have worked on this topic. Therefore, it is not possible to determine who was the least influential researcher working on this topic.",0.0,5ad56fe65b96ef001a10aec,-1039157186700659881,train
553,5a6799adf038b7001ab0c31d,Private_school,"In India, private schools are called independent schools, but since some private schools receive financial aid from the government, it can be an aided or an unaided school. So, in a strict sense, a private school is an unaided independent school. For the purpose of this definition, only receipt of financial aid is considered, not land purchased from the government at a subsidized rate. It is within the power of both the union government and the state governments to govern schools since Education appears in the Concurrent list of legislative subjects in the constitution. The practice has been for the union government to provide the broad policy directions while the states create their own rules and regulations for the administration of the sector. Among other things, this has also resulted in 30 different Examination Boards or academic authorities that conduct examinations for school leaving certificates. Prominent Examination Boards that are present in multiple states are the CBSE and the CISCE, NENBSE",How many independent schools are in India?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","According to the given context, it is unclear how many independent schools are in India, as the definition of an independent school is based on whether it receives financial aid from the government, and the context does not provide information on the number of private schools in India that receive financial aid. Therefore, the answer is: Unable to answer based on given context.",0.0,5a6799adf038b7001ab0c31,-4440492584529604807,test
554,5ad40d28604f3c001a4000b7,Yuan_dynasty,"The reason for the order of the classes and the reason why people were placed in a certain class was the date they surrendered to the Mongols, and had nothing to do with their ethnicity. The earlier they surrendered to the Mongols, the higher they were placed, the more the held out, the lower they were ranked. The Northern Chinese were ranked higher and Southern Chinese were ranked lower because southern China withstood and fought to the last before caving in. Major commerce during this era gave rise to favorable conditions for private southern Chinese manufacturers and merchants.",Why were Eastern Chinese ranked lower?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","Unable to answer based on given context. The context does not provide information on the ranking of Eastern Chinese, and it is unclear why they were ranked lower based on the given reasons.",0.0,5ad40d28604f3c001a4000b,1379038325228721848,test
555,5a7b0fae21c2de001afe9d28,"Fresno,_California","The popular neighborhood known as the Tower District is centered around the historic Tower Theatre, which is included on the National List of Historic Places. The theater was built in 1939 and is at Olive and Wishon Avenues in the heart of the Tower District. (The name of the theater refers to a well-known landmark water tower, which is actually in another nearby area). The Tower District neighborhood is just north of downtown Fresno proper, and one-half mile south of Fresno City College. Although the neighborhood was known as a residential area prior, the early commercial establishments of the Tower District began with small shops and services that flocked to the area shortly after World War II. The character of small local businesses largely remains today. To some extent, the businesses of the Tower District were developed due to the proximity of the original Fresno Normal School, (later renamed California State University at Fresno). In 1916 the college moved to what is now the site of Fresno City College one-half mile north of the Tower District.",When was the landmark water tower built?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","The landmark water tower, referred to in the context, was not explicitly mentioned to have been built in a specific year, therefore, I cannot provide a definitive answer to when it was built. Therefore, I will respond with ""Unable to answer based on given context.""",0.0,5a7b0fae21c2de001afe9d2,-3862128603141040888,train
556,5a60556eeae51e001ab14d17,Packet_switching,"Packet switching contrasts with another principal networking paradigm, circuit switching, a method which pre-allocates dedicated network bandwidth specifically for each communication session, each having a constant bit rate and latency between nodes. In cases of billable services, such as cellular communication services, circuit switching is characterized by a fee per unit of connection time, even when no data is transferred, while packet switching may be characterized by a fee per unit of information transmitted, such as characters, packets, or messages.","What is the minimum amount, if any, of data to make up a packet?",[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","The minimum amount of data required to make up a packet is not specified in the given context, so I cannot provide a definitive answer. Therefore, I must reply with: ""Unable to answer based on given context.""",0.0,5a60556eeae51e001ab14d1,8404320195883430810,train
557,5a8221dc31013a001a33522f,Harvard_University,"Harvard has purchased tracts of land in Allston, a walk across the Charles River from Cambridge, with the intent of major expansion southward. The university now owns approximately fifty percent more land in Allston than in Cambridge. Proposals to connect the Cambridge campus with the new Allston campus include new and enlarged bridges, a shuttle service and/or a tram. Plans also call for sinking part of Storrow Drive (at Harvard's expense) for replacement with park land and pedestrian access to the Charles River, as well as the construction of bike paths, and buildings throughout the Allston campus. The institution asserts that such expansion will benefit not only the school, but surrounding community, pointing to such features as the enhanced transit infrastructure, possible shuttles open to the public, and park space which will also be publicly accessible.",What has Cambridge purchased in Allston?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","According to the given context, Cambridge has not purchased anything in Allston. The context only mentions that Harvard has purchased tracts of land in Allston, and there is no mention of Cambridge making any purchases in that area. Therefore, the answer is: ""Unable to answer based on given context.""",0.0,5a8221dc31013a001a33522,4179348646873798653,test
558,5ad572b15b96ef001a10af08,Computational_complexity_theory,"In 1967, Manuel Blum developed an axiomatic complexity theory based on his axioms and proved an important result, the so-called, speed-up theorem. The field really began to flourish in 1971 when the US researcher Stephen Cook and, working independently, Leonid Levin in the USSR, proved that there exist practically relevant problems that are NP-complete. In 1972, Richard Karp took this idea a leap forward with his landmark paper, ""Reducibility Among Combinatorial Problems"", in which he showed that 21 diverse combinatorial and graph theoretical problems, each infamous for its computational intractability, are NP-complete.",Who proved that these exist practical relevant problems that are NP-complete in 1961?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","Unable to answer based on given context. The question asks who proved that these exist practical relevant problems that are NP-complete in 1961, but the context only provides information about the development of the field of axiomatic complexity theory in 1967 and 1971, and does not mention anything about 1961. Therefore, I cannot provide an answer to the question based on the given context.",0.0,5ad572b15b96ef001a10af0,5668549905362869116,train
559,5a6ce2ec4eec6b001a80a67a,Pharmacy,"Hospital pharmacies can often be found within the premises of the hospital. Hospital pharmacies usually stock a larger range of medications, including more specialized medications, than would be feasible in the community setting. Most hospital medications are unit-dose, or a single dose of medicine. Hospital pharmacists and trained pharmacy technicians compound sterile products for patients including total parenteral nutrition (TPN), and other medications given intravenously. This is a complex process that requires adequate training of personnel, quality assurance of products, and adequate facilities. Several hospital pharmacies have decided to outsource high risk preparations and some other compounding functions to companies who specialize in compounding. The high cost of medications and drug-related technology, combined with the potential impact of medications and pharmacy services on patient-care outcomes and patient safety, make it imperative that hospital pharmacies perform at the highest level possible.",What are some disadvantages of hospital pharmacies?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The provided text does not mention any disadvantages of hospital pharmacies.,0.0,5a6ce2ec4eec6b001a80a67,3054765428907475192,train
560,5ad27294d7d075001a42949d,Huguenot,"In Berlin, the Huguenots created two new neighbourhoods: Dorotheenstadt and Friedrichstadt. By 1700, one-fifth of the city's population was French speaking. The Berlin Huguenots preserved the French language in their church services for nearly a century. They ultimately decided to switch to German in protest against the occupation of Prussia by Napoleon in 1806-07. Many of their descendents rose to positions of prominence. Several congregations were founded, such as those of Fredericia (Denmark), Berlin, Stockholm, Hamburg, Frankfurt, Helsinki, and Emden.",When did Huguenots first arrive in Helsinki?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The context does not provide any information about the Huguenots arriving in Helsinki.,0.0,5ad27294d7d075001a42949,-3087451827746216492,train
561,5ad49c34ba00c4001a268d9b,Immune_system,"The immune system is a system of many biological structures and processes within an organism that protects against disease. To function properly, an immune system must detect a wide variety of agents, known as pathogens, from viruses to parasitic worms, and distinguish them from the organism's own healthy tissue. In many species, the immune system can be classified into subsystems, such as the innate immune system versus the adaptive immune system, or humoral immunity versus cell-mediated immunity. In humans, the blood–brain barrier, blood–cerebrospinal fluid barrier, and similar fluid–brain barriers separate the peripheral immune system from the neuroimmune system which protects the brain.",What is not an example of a pathogen?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","Unable to answer based on given context. The context does not provide information on what is not an example of a pathogen, so I cannot provide a definitive answer to this question.",0.0,5ad49c34ba00c4001a268d9,-8090699181791140688,train
562,5ad4a75aba00c4001a268ee8,Immune_system,"Microorganisms or toxins that successfully enter an organism encounter the cells and mechanisms of the innate immune system. The innate response is usually triggered when microbes are identified by pattern recognition receptors, which recognize components that are conserved among broad groups of microorganisms, or when damaged, injured or stressed cells send out alarm signals, many of which (but not all) are recognized by the same receptors as those that recognize pathogens. Innate immune defenses are non-specific, meaning these systems respond to pathogens in a generic way. This system does not confer long-lasting immunity against a pathogen. The innate immune system is the dominant system of host defense in most organisms.",What do toxins that fail to enter an organism encounter?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The context does not provide information on what toxins that fail to enter an organism encounter.,0.0,5ad4a75aba00c4001a268ee,4937091450156271756,train
563,5ad28253d7d075001a429833,Rhine,"The Lower Rhine flows through North Rhine-Westphalia. Its banks are usually heavily populated and industrialized, in particular the agglomerations Cologne, Düsseldorf and Ruhr area. Here the Rhine flows through the largest conurbation in Germany, the Rhine-Ruhr region. One of the most important cities in this region is Duisburg with the largest river port in Europe (Duisport). The region downstream of Duisburg is more agricultural. In Wesel, 30 km downstream of Duisburg, is located the western end of the second east-west shipping route, the Wesel-Datteln Canal, which runs parallel to the Lippe. Between Emmerich and Cleves the Emmerich Rhine Bridge, the longest suspension bridge in Germany, crosses the 400 m wide river. Near Krefeld, the river crosses the Uerdingen line, the line which separates the areas where Low German and High German are spoken.",What banks are usually sparsely populated and lack industrialization?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The context does not provide information on which banks of the Lower Rhine are sparsely populated and lack industrialization.,0.0,5ad28253d7d075001a42983,1350744750974113965,train
564,5ad26797d7d075001a429239,Force,"Since forces are perceived as pushes or pulls, this can provide an intuitive understanding for describing forces. As with other physical concepts (e.g. temperature), the intuitive understanding of forces is quantified using precise operational definitions that are consistent with direct observations and compared to a standard measurement scale. Through experimentation, it is determined that laboratory measurements of forces are fully consistent with the conceptual definition of force offered by Newtonian mechanics.",What is an example of a metaphysical concept?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","Unfortunately, the given context does not provide any information to answer the question about metaphysical concepts. As there is no mention of metaphysics or any related concepts in the given passage, I cannot provide an answer to this question. Therefore, I must reply with: ""Unable to answer based on given context.""",0.0,5ad26797d7d075001a42923,8175471126887214404,train
565,5a2c3a5cbfd06b001a5aea7b,Sky_(United_Kingdom),"BSkyB utilises the VideoGuard pay-TV scrambling system owned by NDS, a Cisco Systems company. There are tight controls over use of VideoGuard decoders; they are not available as stand-alone DVB CAMs (conditional-access modules). BSkyB has design authority over all digital satellite receivers capable of receiving their service. The receivers, though designed and built by different manufacturers, must conform to the same user interface look-and-feel as all the others. This extends to the Personal video recorder (PVR) offering (branded Sky+).",What is available as stand-alone DVB CAMs?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The context does not provide information on what is available as stand-alone DVB CAMs.,0.0,5a2c3a5cbfd06b001a5aea7,-8179947212019452395,train
566,5a6ceb7a4eec6b001a80a6d2,Pharmacy,"Specialty pharmacies supply high cost injectable, oral, infused, or inhaled medications that are used for chronic and complex disease states such as cancer, hepatitis, and rheumatoid arthritis. Unlike a traditional community pharmacy where prescriptions for any common medication can be brought in and filled, specialty pharmacies carry novel medications that need to be properly stored, administered, carefully monitored, and clinically managed. In addition to supplying these drugs, specialty pharmacies also provide lab monitoring, adherence counseling, and assist patients with cost-containment strategies needed to obtain their expensive specialty drugs. It is currently the fastest growing sector of the pharmaceutical industry with 19 of 28 newly FDA approved medications in 2013 being specialty drugs.",What types of diseases are specialty drugs no longer used against?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The information provided does not mention the types of diseases that specialty drugs are no longer used against.,0.0,5a6ceb7a4eec6b001a80a6d,-2882265823572741247,train
567,5a638ffe68151a001a922384,Victoria_(Australia),"Historically, Victoria has been the base for the manufacturing plants of the major car brands Ford, Toyota and Holden; however, closure announcements by all three companies in the 21st century will mean that Australia will no longer be a base for the global car industry, with Toyota's statement in February 2014 outlining a closure year of 2017. Holden's announcement occurred in May 2013, followed by Ford's decision in December of the same year (Ford's Victorian plants—in Broadmeadows and Geelong—will close in October 2016).",When did Holden announce that it will open its Victoria plant?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The context does not provide information about Holden announcing the opening of a Victoria plant.,0.0,5a638ffe68151a001a92238,7607075379998224661,train
568,5a7b409721c2de001afe9e16,"Fresno,_California","To avoid interference with existing VHF television stations in the San Francisco Bay Area and those planned for Chico, Sacramento, Salinas, and Stockton, the Federal Communications Commission decided that Fresno would only have UHF television stations. The very first Fresno television station to begin broadcasting was KMJ-TV, which debuted on June 1, 1953. KMJ is now known as NBC affiliate KSEE. Other Fresno stations include ABC O&O KFSN, CBS affiliate KGPE, CW affiliate KFRE, FOX affiliate KMPH, MNTV affiliate KAIL, PBS affiliate KVPT, Telemundo O&O KNSO, Univision O&O KFTV, and MundoFox and Azteca affiliate KGMC-DT.",What type of stations does Chico have?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The context does not provide information about Chico's television stations.,0.0,5a7b409721c2de001afe9e1,-976763749316726698,train
569,5ad044f977cf76001a686f60,Scottish_Parliament,"For the Conservatives, the main disappointment was the loss of Edinburgh Pentlands, the seat of former party leader David McLetchie, to the SNP. McLetchie was elected on the Lothian regional list and the Conservatives suffered a net loss of five seats, with leader Annabel Goldie claiming that their support had held firm. Nevertheless, she too announced she would step down as leader of the party. Cameron congratulated the SNP on their victory but vowed to campaign for the Union in the independence referendum.","For the Liberals, the main disappointment was what?",[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","Unable to answer based on given context. The context only provides information about the Conservatives and their performance in the election, and does not mention the Liberals or their performance.",0.0,5ad044f977cf76001a686f6,4458565549188683848,train
